bat,subb,test,id,num_pvals,unique,ratio,min,max,KS,log_KS,chi2_1.0,chi2_2.0,chi2_3.0,chi2_4.0,log_chi2_1.0,log_chi2_2.0,log_chi2_3.0,log_chi2_4.0,L_9,L_8,L_7,L_6,L_5,L_4,L_3,L_2,L_1,num_pvals2,R_1,R_2,R_3,R_4,R_5,R_6,R_7,R_8,R_9,l_9,l_8,l_7,l_6,l_5,l_4,l_3,l_2,l_1,r_1,r_2,r_3,r_4,r_5,r_6,r_7,r_8,r_9,log_l_9,log_l_8,log_l_7,log_l_6,log_l_5,log_l_4,log_l_3,log_l_2,log_l_1,log_r_1,log_r_2,log_r_3,log_r_4,log_r_5,log_r_6,log_r_7,log_r_8,log_r_9
TestU01,Crush, swalk_RandomWalk1,065|000|002,6072,6072,1,0.00045784,0.99987153,0.16207331822918203,-0.8,0.7977203797999619,0.6797607879413581,0.6094278346686425,0.8189155118688042,-0.1,-0.2,-0.2,-0.1,0,0,0,0,0,0,4,52,591,6072,593,54,9,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.9,1.0,1.0,0.9,1.5,0.0,0.0,0.0,0.0,0.0,0.0,-1000,-1000,-1000,-1000,-1000,-1000,-0.2,-0.0,0.0,0.0,-0.0,0.2,-1000,-1000,-1000,-1000,-1000,-1000
TestU01,Crush, swalk_RandomWalk1,065|000|003,6072,6072,1,0.00019453,0.99988096,0.5045350890598903,-0.3,0.23861986956483716,0.44645204419666507,0.38323324505624806,0.878998501870646,-0.6,-0.4,-0.4,-0.1,0,0,0,0,0,0,6,67,620,6072,609,68,7,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.1,1.0,1.0,1.1,1.2,0.0,0.0,0.0,0.0,0.0,0.0,-1000,-1000,-1000,-1000,-1000,-1000,0.0,0.0,0.0,0.0,0.0,0.1,-1000,-1000,-1000,-1000,-1000,-1000
TestU01,Crush, swalk_RandomWalk1,065|000|004,6072,6072,1,0.00011647,0.99999706,0.12545353080260435,-0.9,0.06783688629078116,0.5577086775848294,0.22752687904785093,0.5735480140386807,-1.2,-0.3,-0.6,-0.2,0,0,0,0,0,0,3,51,606,6072,638,60,14,4,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.8,1.0,1.1,1.0,2.3,6.6,16.5,0.0,0.0,0.0,0.0,-1000,-1000,-1000,-1000,-1000,-1000,-0.3,-0.1,0.0,0.0,0.0,0.4,0.8,1.2,-1000,-1000,-1000,-1000
TestU01,Crush, swalk_RandomWalk1,065|000|005,6072,6071,1,0.00016642,0.99965267,0.07640005653789501,-1.1,0.24455095334156088,0.4956375807694296,0.09007637882365244,0.2355420776014918,-0.6,-0.3,-1.0,-0.6,0,0,0,0,0,0,7,54,595,6072,583,66,5,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.2,0.9,1.0,1.0,1.1,0.8,0.0,0.0,0.0,0.0,0.0,0.0,-1000,-1000,-1000,-1000,-1000,-1000,0.1,-0.0,0.0,0.0,0.0,-0.1,-1000,-1000,-1000,-1000,-1000,-1000
TestU01,Crush, swalk_RandomWalk1,066|000|001,27356,27353,1,2.94e-06,0.99997137,0.694185020367176,-0.2,0.7028179395735927,0.9254791854933099,0.9483524374771395,0.8422888223758495,-0.2,-0.0,-0.0,-0.1,0,0,0,0,1,6,23,257,2740,27356,2736,317,35,4,0,0,0,0,0,0.0,0.0,0.0,0.0,3.7,2.2,0.8,0.9,1.0,1.0,1.2,1.3,1.5,0.0,0.0,0.0,0.0,0.0,-1000,-1000,-1000,-1000,0.6,0.3,-0.1,-0.0,0.0,0.0,0.1,0.1,0.2,-1000,-1000,-1000,-1000,-1000
TestU01,Crush, swalk_RandomWalk1,066|000|002,27356,27351,1,5.045e-05,0.99994349,0.0830112282705199,-1.1,0.10534102936224478,0.66526189423181,0.21667892639329425,0.551979071726703,-1.0,-0.2,-0.7,-0.3,0,0,0,0,0,3,27,275,2869,27356,2801,273,33,2,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.1,1.0,1.0,1.0,1.0,1.0,1.2,0.7,0.0,0.0,0.0,0.0,0.0,-1000,-1000,-1000,-1000,-1000,0.0,0.0,0.0,0.0,0.0,0.0,0.1,-0.2,-1000,-1000,-1000,-1000,-1000
TestU01,Crush, swalk_RandomWalk1,066|000|003,27356,27350,1,0.00012967,0.99996672,0.4115762727955944,-0.4,0.5676254417694564,0.43459937415403155,0.9147406560135204,0.7436968697117354,-0.2,-0.4,-0.0,-0.1,0,0,0,0,0,0,27,281,2754,27356,2711,269,33,3,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.2,1.1,0.0,0.0,0.0,0.0,0.0,-1000,-1000,-1000,-1000,-1000,-1000,0.0,0.0,0.0,0.0,0.0,0.1,0.0,-1000,-1000,-1000,-1000,-1000
TestU01,Crush, swalk_RandomWalk1,066|000|004,27356,27353,1,9.7e-07,0.99997098,0.315928859390205,-0.5,0.6493273725210189,0.7585828836812656,0.6892782968948841,0.5905897321979017,-0.2,-0.1,-0.2,-0.2,0,0,0,1,1,3,23,252,2655,27356,2670,246,22,2,0,0,0,0,0,0.0,0.0,0.0,36.6,3.7,1.1,0.8,0.9,1.0,1.0,0.9,0.8,0.7,0.0,0.0,0.0,0.0,0.0,-1000,-1000,-1000,1.6,0.6,0.0,-0.1,-0.0,0.0,0.0,-0.0,-0.1,-0.2,-1000,-1000,-1000,-1000,-1000
TestU01,Crush, swalk_RandomWalk1,066|000|005,27356,27351,1,3.4e-07,0.99993906,0.06891000728013962,-1.2,0.35582631980987334,0.7810463581550495,0.2718777588568518,0.5376176955479673,-0.4,-0.1,-0.6,-0.3,0,0,0,1,3,5,28,289,2813,27356,2669,277,25,2,0,0,0,0,0,0.0,0.0,0.0,36.6,11.0,1.8,1.0,1.1,1.0,1.0,1.0,0.9,0.7,0.0,0.0,0.0,0.0,0.0,-1000,-1000,-1000,1.6,1.0,0.3,0.0,0.0,0.0,0.0,0.0,-0.0,-0.2,-1000,-1000,-1000,-1000,-1000
TestU01,Crush, swalk_RandomWalk1,067|000|001,6097,6097,1,2.39e-06,0.99990389,0.7115076816919705,-0.1,0.808513720407212,0.640633799655945,0.5018274433486056,0.3919476497002655,-0.1,-0.2,-0.3,-0.4,0,0,0,0,1,4,13,74,614,6097,602,47,5,1,0,0,0,0,0,0.0,0.0,0.0,0.0,16.4,6.6,2.1,1.2,1.0,1.0,0.8,0.8,1.6,0.0,0.0,0.0,0.0,0.0,-1000,-1000,-1000,-1000,1.2,0.8,0.3,0.1,0.0,0.0,-0.1,-0.1,0.2,-1000,-1000,-1000,-1000,-1000
TestU01,Crush, swalk_RandomWalk1,067|000|002,6097,6097,1,8.948e-05,0.99996323,0.9715235643537459,-0.0,0.6548393655277636,0.46680121062524166,0.16017006552022056,0.7049432266570906,-0.2,-0.3,-0.8,-0.2,0,0,0,0,0,1,6,60,600,6097,626,59,7,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.6,1.0,1.0,1.0,1.0,1.0,1.1,1.6,0.0,0.0,0.0,0.0,0.0,-1000,-1000,-1000,-1000,-1000,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.2,-1000,-1000,-1000,-1000,-1000
TestU01,Crush, swalk_RandomWalk1,067|000|003,6097,6097,1,0.00044616,0.99996093,0.9182869871740927,-0.0,0.612169313290263,0.6972120084483523,0.4063859701115994,0.7438671525504938,-0.2,-0.2,-0.4,-0.1,0,0,0,0,0,0,5,56,607,6097,612,70,7,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.9,1.0,1.0,1.1,1.1,1.6,0.0,0.0,0.0,0.0,0.0,-1000,-1000,-1000,-1000,-1000,-1000,-0.1,-0.0,0.0,0.0,0.0,0.0,0.2,-1000,-1000,-1000,-1000,-1000
TestU01,Crush, swalk_RandomWalk1,067|000|004,6097,6097,1,0.00021446,0.99983441,0.12386794986779812,-0.9,0.802153372530424,0.4788324134154072,0.37013817303501084,0.1848248474996536,-0.1,-0.3,-0.4,-0.7,0,0,0,0,0,0,4,54,609,6097,607,67,7,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.9,1.0,1.0,1.1,1.1,0.0,0.0,0.0,0.0,0.0,0.0,-1000,-1000,-1000,-1000,-1000,-1000,-0.2,-0.0,0.0,0.0,0.0,0.0,-1000,-1000,-1000,-1000,-1000,-1000
TestU01,Crush, swalk_RandomWalk1,067|000|005,6097,6097,1,0.00016156,0.99974181,0.4599155244342699,-0.3,0.6288887988788534,0.33422295802440477,0.417739704045327,0.8370977239751813,-0.2,-0.5,-0.4,-0.1,0,0,0,0,0,0,10,76,628,6097,617,59,3,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.6,1.2,1.0,1.0,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,-1000,-1000,-1000,-1000,-1000,-1000,0.2,0.1,0.0,0.0,0.0,-0.3,-1000,-1000,-1000,-1000,-1000,-1000
TestU01,Crush, swalk_RandomWalk1,068|000|001,26234,26228,1,5.733e-05,0.99998019,0.6249368237866864,-0.2,0.8273628374086568,0.9813185566090701,0.9782165405526418,0.4062468836837297,-0.1,-0.0,-0.0,-0.4,0,0,0,0,0,2,31,256,2625,26234,2592,251,24,3,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.8,1.2,1.0,1.0,1.0,1.0,0.9,1.1,0.0,0.0,0.0,0.0,0.0,-1000,-1000,-1000,-1000,-1000,-0.1,0.1,0.0,0.0,0.0,0.0,-0.0,0.0,-1000,-1000,-1000,-1000,-1000
TestU01,Crush, swalk_RandomWalk1,068|000|002,26234,26232,1,4.644e-05,0.99992076,0.9013811175079967,-0.0,0.3227192951430967,0.577321620930978,0.7811064249853237,0.7017366285479253,-0.5,-0.2,-0.1,-0.2,0,0,0,0,0,3,25,265,2635,26234,2668,268,28,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.1,1.0,1.0,1.0,1.0,1.0,1.1,0.4,0.0,0.0,0.0,0.0,0.0,-1000,-1000,-1000,-1000,-1000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.4,-1000,-1000,-1000,-1000,-1000
TestU01,Crush, swalk_RandomWalk1,068|000|003,26234,26228,1,7.48e-06,0.99996768,0.6078933194859136,-0.2,0.18092377954244596,0.061405247201696725,0.14937896483135757,0.33530322443800564,-0.7,-1.2,-0.8,-0.5,0,0,0,0,1,5,24,271,2669,26234,2644,256,29,2,0,0,0,0,0,0.0,0.0,0.0,0.0,3.8,1.9,0.9,1.0,1.0,1.0,1.0,1.1,0.8,0.0,0.0,0.0,0.0,0.0,-1000,-1000,-1000,-1000,0.6,0.3,-0.0,0.0,0.0,0.0,0.0,0.0,-0.1,-1000,-1000,-1000,-1000,-1000
TestU01,Crush, swalk_RandomWalk1,068|000|004,26234,26230,1,1.067e-05,0.9999786,0.05037490755150387,-1.3,0.3867161583119963,0.046813788902461906,0.43879314093638927,0.6166417550684911,-0.4,-1.3,-0.4,-0.2,0,0,0,0,0,5,31,248,2759,26234,2639,280,31,4,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.9,1.2,0.9,1.1,1.0,1.1,1.2,1.5,0.0,0.0,0.0,0.0,0.0,-1000,-1000,-1000,-1000,-1000,0.3,0.1,-0.0,0.0,0.0,0.0,0.1,0.2,-1000,-1000,-1000,-1000,-1000
TestU01,Crush, swalk_RandomWalk1,068|000|005,26234,26233,1,3.59e-06,0.99997709,0.13599480093018687,-0.9,0.4997821433486005,0.9941778285794658,0.22413094767091596,0.0945955182068441,-0.3,-0.0,-0.6,-1.0,0,0,0,0,2,5,30,250,2654,26234,2605,260,26,3,0,0,0,0,0,0.0,0.0,0.0,0.0,7.6,1.9,1.1,1.0,1.0,1.0,1.0,1.0,1.1,0.0,0.0,0.0,0.0,0.0,-1000,-1000,-1000,-1000,0.9,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1000,-1000,-1000,-1000,-1000
TestU01,Crush, swalk_RandomWalk1,069|000|001,6136,6136,1,0.00052084,0.99996509,0.6046855350661376,-0.2,0.2592386583172579,0.8005649054345577,0.9717905444150162,0.03921266292217547,-0.6,-0.1,-0.0,-1.4,0,0,0,0,0,0,3,57,644,6136,634,77,7,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.9,1.0,1.0,1.3,1.1,1.6,0.0,0.0,0.0,0.0,0.0,-1000,-1000,-1000,-1000,-1000,-1000,-0.3,-0.0,0.0,0.0,0.1,0.0,0.2,-1000,-1000,-1000,-1000,-1000
TestU01,Crush, swalk_RandomWalk1,069|000|002,6136,6136,1,0.00011635,0.99993963,0.38189567923566275,-0.4,0.31846929419883313,0.39704653131928713,0.32437823762809326,0.6613035811140732,-0.5,-0.4,-0.5,-0.2,0,0,0,0,0,0,12,57,617,6136,601,59,8,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.9,1.0,1.0,1.0,1.3,1.6,0.0,0.0,0.0,0.0,0.0,-1000,-1000,-1000,-1000,-1000,-1000,0.3,-0.0,0.0,0.0,0.0,0.1,0.2,-1000,-1000,-1000,-1000,-1000
TestU01,Crush, swalk_RandomWalk1,069|000|003,6136,6135,1,3.96e-06,0.99971479,0.506813198323935,-0.3,0.44543725781443844,0.1922140956652339,0.056151601119528396,0.11230328461049535,-0.4,-0.7,-1.3,-0.9,0,0,0,0,1,2,7,73,603,6136,626,56,3,0,0,0,0,0,0,0.0,0.0,0.0,0.0,16.3,3.3,1.1,1.2,1.0,1.0,0.9,0.5,0.0,0.0,0.0,0.0,0.0,0.0,-1000,-1000,-1000,-1000,1.2,0.5,0.0,0.1,0.0,0.0,-0.0,-0.3,-1000,-1000,-1000,-1000,-1000,-1000
TestU01,Crush, swalk_RandomWalk1,069|000|004,6136,6136,1,2.127e-05,0.99994883,0.6760271432513237,-0.2,0.98807435206317,0.9298145341128763,0.9371407478059778,0.914511984835648,-0.0,-0.0,-0.0,-0.0,0,0,0,0,0,2,6,63,632,6136,598,49,7,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,3.3,1.0,1.0,1.0,1.0,0.8,1.1,1.6,0.0,0.0,0.0,0.0,0.0,-1000,-1000,-1000,-1000,-1000,0.5,0.0,0.0,0.0,0.0,-0.1,0.0,0.2,-1000,-1000,-1000,-1000,-1000
TestU01,Crush, swalk_RandomWalk1,069|000|005,6136,6136,1,0.00042077,0.99999232,0.7127778090525858,-0.1,0.9028482906625555,0.629922058414154,0.5958389624572291,0.6863277744315155,-0.0,-0.2,-0.2,-0.2,0,0,0,0,0,0,5,55,601,6136,610,57,11,1,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.9,1.0,1.0,0.9,1.8,1.6,16.3,0.0,0.0,0.0,0.0,-1000,-1000,-1000,-1000,-1000,-1000,-0.1,-0.0,0.0,0.0,-0.0,0.3,0.2,1.2,-1000,-1000,-1000,-1000
TestU01,Crush, smarsa_CollisionOver,007|000|000,7046,148,48,1.48e-05,0.99991991,0.012898251594359388,-1.9,4.725108492092291e-18,0.0,0.0,0.0,-17.3,-1000,-1000,-1000,0,0,0,0,0,2,14,69,734,7046,808,88,10,2,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2.8,2.0,1.0,1.0,1.1,1.2,1.4,2.8,0.0,0.0,0.0,0.0,0.0,-1000,-1000,-1000,-1000,-1000,0.4,0.3,0.0,0.0,0.0,0.1,0.1,0.4,-1000,-1000,-1000,-1000,-1000
TestU01,Crush, swalk_RandomWalk1,070|000|001,32851,32845,1,1.89e-06,0.99993979,0.9827635516137104,-0.0,0.3690298288543185,0.7499949008530938,0.08841776472195978,0.34104102166087813,-0.4,-0.1,-1.1,-0.5,0,0,0,0,2,3,35,331,3204,32851,3321,347,36,5,0,0,0,0,0,0.0,0.0,0.0,0.0,6.1,0.9,1.1,1.0,1.0,1.0,1.1,1.1,1.5,0.0,0.0,0.0,0.0,0.0,-1000,-1000,-1000,-1000,0.8,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,-1000,-1000,-1000,-1000,-1000
TestU01,Crush, swalk_RandomWalk1,070|000|002,32851,32846,1,1.32e-05,0.99998645,0.48376988943704724,-0.3,0.7847108848662444,0.9152272708523439,0.8657439540890581,0.5830716330899897,-0.1,-0.0,-0.1,-0.2,0,0,0,0,0,2,30,313,3335,32851,3339,352,39,3,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.6,0.9,1.0,1.0,1.0,1.1,1.2,0.9,0.0,0.0,0.0,0.0,0.0,-1000,-1000,-1000,-1000,-1000,-0.2,-0.0,0.0,0.0,0.0,0.0,0.1,-0.0,-1000,-1000,-1000,-1000,-1000
TestU01,Crush, swalk_RandomWalk1,070|000|003,32851,32843,1,1.73e-06,0.99997003,0.29090920149865906,-0.5,0.052494134314221,0.845178776345578,0.4824736449073777,0.538897725097381,-1.3,-0.1,-0.3,-0.3,0,0,0,0,1,6,51,336,3301,32851,3443,317,34,3,0,0,0,0,0,0.0,0.0,0.0,0.0,3.0,1.8,1.6,1.0,1.0,1.0,1.0,1.0,0.9,0.0,0.0,0.0,0.0,0.0,-1000,-1000,-1000,-1000,0.5,0.3,0.2,0.0,0.0,0.0,0.0,0.0,-0.0,-1000,-1000,-1000,-1000,-1000
TestU01,Crush, swalk_RandomWalk1,070|000|004,32851,32843,1,3.1e-07,0.99995369,0.41804365247954084,-0.4,0.724584636487225,0.17058401813789428,0.8026412291687512,0.23770970227885727,-0.1,-0.8,-0.1,-0.6,0,0,0,1,1,5,36,347,3295,32851,3359,365,39,1,0,0,0,0,0,0.0,0.0,0.0,30.4,3.0,1.5,1.1,1.1,1.0,1.0,1.1,1.2,0.3,0.0,0.0,0.0,0.0,0.0,-1000,-1000,-1000,1.5,0.5,0.2,0.0,0.0,0.0,0.0,0.0,0.1,-0.5,-1000,-1000,-1000,-1000,-1000
TestU01,Crush, swalk_RandomWalk1,070|000|005,32851,32844,1,4.78e-06,0.99995863,0.7685323377447797,-0.1,0.7693549363459904,0.5496187469771954,0.5422379412273436,0.9671136615511169,-0.1,-0.3,-0.3,-0.0,0,0,0,0,1,9,53,354,3289,32851,3245,300,25,4,0,0,0,0,0,0.0,0.0,0.0,0.0,3.0,2.7,1.6,1.1,1.0,1.0,0.9,0.8,1.2,0.0,0.0,0.0,0.0,0.0,-1000,-1000,-1000,-1000,0.5,0.4,0.2,0.0,0.0,0.0,-0.0,-0.1,0.1,-1000,-1000,-1000,-1000,-1000
TestU01,Crush, scomp_LinearComp,071|000|001,11227,709,16,0.00013264,0.999984,0.25587005904185317,-0.6,0.5898235647219885,1.8989879305922218e-10,0.0,0.0,-0.2,-9.7,-1000,-1000,0,0,0,0,0,0,8,119,1162,11227,1138,124,17,2,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,1.1,1.0,1.0,1.1,1.5,1.8,0.0,0.0,0.0,0.0,0.0,-1000,-1000,-1000,-1000,-1000,-1000,-0.2,0.0,0.0,0.0,0.0,0.2,0.3,-1000,-1000,-1000,-1000,-1000
TestU01,Crush, scomp_LinearComp,071|000|002,11227,11227,1,0.00025157,0.99994662,0.20892283642437054,-0.7,0.20658074066557114,0.35312729738634885,0.5641489443200398,0.15004438004973458,-0.7,-0.5,-0.2,-0.8,0,0,0,0,0,0,11,106,1107,11227,1046,108,12,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.9,1.0,0.9,1.0,1.1,0.9,0.0,0.0,0.0,0.0,0.0,-1000,-1000,-1000,-1000,-1000,-1000,0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,-1000,-1000,-1000,-1000,-1000
TestU01,Crush, scomp_LinearComp,072|000|001,11554,709,16,0.00014132,0.99991175,0.571472611081362,-0.2,0.5258645471730088,2.8535750445245143e-15,0.0,0.0,-0.3,-14.5,-1000,-1000,0,0,0,0,0,0,9,114,1136,11554,1145,134,14,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,1.0,1.0,1.0,1.2,1.2,0.9,0.0,0.0,0.0,0.0,0.0,-1000,-1000,-1000,-1000,-1000,-1000,-0.1,0.0,0.0,0.0,0.1,0.1,-0.0,-1000,-1000,-1000,-1000,-1000
TestU01,Crush, scomp_LinearComp,072|000|002,11554,11554,1,0.00019329,0.99974551,0.15318610714612016,-0.8,0.24259202983933442,0.03894262683655837,0.46735765661924444,0.567044033650943,-0.6,-1.4,-0.3,-0.2,0,0,0,0,0,0,9,129,1130,11554,1107,101,7,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,1.1,1.0,1.0,0.9,0.6,0.0,0.0,0.0,0.0,0.0,0.0,-1000,-1000,-1000,-1000,-1000,-1000,-0.1,0.0,0.0,0.0,-0.0,-0.2,-1000,-1000,-1000,-1000,-1000,-1000
TestU01,Crush, scomp_LempelZiv,073|000|000,30107,668,45,3.21e-06,0.9999938,2.4045019418907564e-20,-19.6,1.0374501806220904e-21,4.9617105805197805e-81,0.0,0.0,-21.0,-80.3,-1000,-1000,0,0,0,0,1,6,26,335,3398,30107,2709,238,21,2,1,0,0,0,0,0.0,0.0,0.0,0.0,3.3,2.0,0.9,1.1,1.1,0.9,0.8,0.7,0.7,3.3,0.0,0.0,0.0,0.0,-1000,-1000,-1000,-1000,0.5,0.3,-0.0,0.0,0.0,-0.0,-0.1,-0.2,-0.2,0.5,-1000,-1000,-1000,-1000
TestU01,Crush, sspectral_Fourier3,074|000|000,13965,13965,1,0.00272694,0.99987923,0.9989962548326262,-0.0,1.7707776634375904e-299,7.420969019465216e-253,1.9217008154338044e-114,5.102428098358547e-29,-298.8,-252.1,-113.7,-28.3,0,0,0,0,0,0,0,9,400,13965,1826,192,20,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.3,1.3,1.4,1.4,0.0,0.0,0.0,0.0,0.0,0.0,-1000,-1000,-1000,-1000,-1000,-1000,-1000,-1.0,-0.5,0.1,0.1,0.1,-1000,-1000,-1000,-1000,-1000,-1000
TestU01,Crush, sspectral_Fourier3,075|000|000,13632,13632,1,0.00073285,0.99989947,0.9996582097220041,-0.0,8.532033863133416e-280,1.5854602435036115e-239,5.5083892280028726e-108,1.2573991745439242e-18,-279.1,-238.8,-107.3,-17.9,0,0,0,0,0,0,1,9,367,13632,1818,196,24,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.3,1.3,1.4,1.8,0.0,0.0,0.0,0.0,0.0,0.0,-1000,-1000,-1000,-1000,-1000,-1000,-1.0,-1.0,-0.5,0.1,0.1,0.3,-1000,-1000,-1000,-1000,-1000,-1000
TestU01,Crush, sstring_LongestHeadRun,076|000|001,6084,6083,1,0.00011909,0.99983853,0.9449412900435783,-0.0,0.12475458299965123,0.7140770691649713,0.007383847845258757,0.39246618166471015,-0.9,-0.1,-2.1,-0.4,0,0,0,0,0,0,8,67,607,6084,635,66,10,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.3,1.1,1.0,1.0,1.1,1.6,0.0,0.0,0.0,0.0,0.0,0.0,-1000,-1000,-1000,-1000,-1000,-1000,0.1,0.0,0.0,0.0,0.0,0.2,-1000,-1000,-1000,-1000,-1000,-1000
TestU01,Crush, sstring_LongestHeadRun,076|000|002,6084,17,358,7.105e-05,0.99990978,1.0785689924009314e-244,-244.0,0.0,0.0,0.0,0.0,-1000,-1000,-1000,-1000,0,0,0,0,0,1,4,54,435,6084,599,62,2,2,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.6,0.7,0.9,0.7,1.0,1.0,0.3,3.3,0.0,0.0,0.0,0.0,0.0,-1000,-1000,-1000,-1000,-1000,0.2,-0.2,-0.0,-0.2,0.0,0.0,-0.5,0.5,-1000,-1000,-1000,-1000,-1000
TestU01,Crush, sstring_LongestHeadRun,077|000|001,16412,16410,1,1e-08,0.99999938,0.6755751397793059,-0.2,0.713660090344044,0.30037006093309376,0.22684790487101708,0.6774183476878369,-0.1,-0.5,-0.6,-0.2,0,1,1,1,1,5,30,198,1676,16412,1637,149,13,3,2,1,0,0,0,0.0,6093.1,609.3,60.9,6.1,3.0,1.8,1.2,1.0,1.0,0.9,0.8,1.8,12.2,60.9,0.0,0.0,0.0,-1000,3.8,2.8,1.8,0.8,0.5,0.3,0.1,0.0,0.0,-0.0,-0.1,0.3,1.1,1.8,-1000,-1000,-1000
TestU01,Crush, sstring_LongestHeadRun,077|000|002,16412,16,1026,8.526e-05,0.99625729,0.0,-1000,0.0,0.0,0.0,0.0,-1000,-1000,-1000,-1000,0,0,0,0,0,1,11,90,1354,16412,1008,56,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.6,0.7,0.5,0.8,0.6,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1000,-1000,-1000,-1000,-1000,-0.2,-0.2,-0.3,-0.1,-0.2,-0.5,-1000,-1000,-1000,-1000,-1000,-1000,-1000
TestU01,Crush, sstring_PeriodsInStrings,078|000|000,14352,14352,1,4.214e-05,0.99994868,0.9268772232021183,-0.0,0.48003102748102966,0.5067392767619945,0.8127539512734874,0.428886011894997,-0.3,-0.3,-0.1,-0.4,0,0,0,0,0,4,10,141,1404,14352,1478,169,15,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2.8,0.7,1.0,1.0,1.0,1.2,1.0,0.7,0.0,0.0,0.0,0.0,0.0,-1000,-1000,-1000,-1000,-1000,0.4,-0.2,0.0,0.0,0.0,0.1,0.0,-0.2,-1000,-1000,-1000,-1000,-1000
TestU01,Crush, sstring_PeriodsInStrings,079|000|000,20324,20323,1,2.618e-05,0.99992856,0.22143459445803845,-0.7,0.45309828563067733,0.23525484385217593,0.5145477696631295,0.7922420262593398,-0.3,-0.6,-0.3,-0.1,0,0,0,0,0,2,17,206,2026,20324,2029,229,21,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.8,1.0,1.0,1.0,1.1,1.0,0.5,0.0,0.0,0.0,0.0,0.0,-1000,-1000,-1000,-1000,-1000,0.0,-0.1,0.0,0.0,0.0,0.0,0.0,-0.3,-1000,-1000,-1000,-1000,-1000
TestU01,Crush, smarsa_CollisionOver,008|000|000,6994,143,49,0.00011214,0.99985563,0.0002827015198461825,-3.5,3.337501790907306e-19,0.0,0.0,0.0,-18.5,-1000,-1000,-1000,0,0,0,0,0,0,11,89,758,6994,697,78,5,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.6,1.3,1.1,1.0,1.1,0.7,0.0,0.0,0.0,0.0,0.0,0.0,-1000,-1000,-1000,-1000,-1000,-1000,0.2,0.1,0.0,0.0,0.0,-0.2,-1000,-1000,-1000,-1000,-1000,-1000
TestU01,Crush, sstring_HammingWeight2,080|000|000,22320,22319,1,1.53e-06,0.99998984,0.8118596461601534,-0.1,0.7514291446416631,0.6792106850884992,0.6352971685493624,0.5511068431851185,-0.1,-0.2,-0.2,-0.3,0,0,0,0,1,4,31,239,2250,22320,2223,239,22,4,0,0,0,0,0,0.0,0.0,0.0,0.0,4.5,1.8,1.4,1.1,1.0,1.0,1.1,1.0,1.8,0.0,0.0,0.0,0.0,0.0,-1000,-1000,-1000,-1000,0.7,0.3,0.1,0.0,0.0,0.0,0.0,0.0,0.3,-1000,-1000,-1000,-1000,-1000
